StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,StudyTimeWeekly_transformed,GPA_scaled,Absences_scaled,GPA_binned
1576,16,0,1,2,13.762353184127004,25,0,0,1,0,0,0,0.7664048694920337,4.0,0.7307595307416253,-1.245711092330469,1.2354178873204653,0.0
1577,15,0,3,2,2.563761456209235,17,1,0,1,0,0,0,1.2836220775478306,4.0,-1.3150006654277577,-0.680424455408442,0.2904222167059063,1.0
1578,16,0,0,1,8.507129925399672,24,0,2,1,0,0,0,0.6431459327503606,4.0,-0.13409064254983044,-1.3804255386714899,1.1172934284936455,0.0
1579,16,1,0,2,4.944121474777536,18,1,2,0,0,0,0,1.6692302172984,4.0,-0.8018556533355186,-0.25897844569671,0.40854667553272617,1.0
1580,16,1,0,2,14.96750498856365,5,0,3,0,0,0,0,3.282070050593753,1.0,0.9155752782473732,1.5037564189929764,-1.1270712892159325,3.0
1581,16,0,2,2,5.240700090137491,21,0,2,0,1,0,0,0.7437140169647167,4.0,-0.7425470087012246,-1.2705108002950904,0.7629200520131858,0.0
1582,15,0,2,4,17.634346127907925,1,0,2,0,0,0,1,3.3250668431789085,1.0,1.3109600250807523,1.5507492720928573,-1.599569124523212,3.0
1583,18,0,0,2,17.836404228132256,27,0,2,1,1,0,1,1.184519764401664,4.0,1.3402292951279737,-0.7887371960463107,1.471666804974105,1.0
1584,16,0,0,1,3.928826304455717,12,0,1,0,0,0,0,1.6165360987452144,4.0,-1.0117437019894957,-0.3165698803948522,-0.30020007742819316,1.0
1585,16,1,2,2,12.276918900154485,22,0,4,0,0,0,0,1.5830839708839028,4.0,0.49687252318236913,-0.353131001258732,0.8810445108400057,1.0
1586,17,0,0,1,1.7543528343992865,24,0,2,0,0,0,0,0.1842514890903642,4.0,-1.510631616191661,-1.8819689767443766,1.1172934284936455,0.0
1587,16,0,2,1,7.830741992032584,27,1,2,0,0,0,0,0.4721810422090253,4.0,-0.2543837281955513,-1.5672796620467275,1.471666804974105,0.0
1588,17,0,3,1,14.266434590025446,25,0,3,1,1,0,0,1.2993555178087297,4.0,0.8085705274079993,-0.6632287716729198,1.2354178873204653,1.0
1589,18,0,0,2,13.188464936998326,10,0,2,0,0,0,1,2.379628283206932,3.0,0.6412379902371903,0.5174430021953033,-0.536448995081833,2.0
1590,15,1,0,2,12.49401338813216,0,0,3,0,0,0,0,3.5662831299671103,0.0,0.5315061560943658,1.8143838561815826,-1.7176935833500317,3.0
1591,15,0,2,2,5.650817273248872,23,0,1,0,0,0,0,0.2783475708696343,4.0,-0.6618477013046411,-1.7791277394690586,0.9991689696668256,0.0
1592,18,0,2,2,7.560498988688041,1,0,1,0,0,0,0,2.4215468827715467,3.0,-0.30317880173249917,0.5632574565546908,-1.599569124523212,2.0
1593,15,1,1,2,2.058922894005724,29,0,4,0,1,0,1,0.6176804235913715,4.0,-1.435301355534053,-1.4082577758936494,1.7079157226277448,0.0
1594,18,1,3,1,14.38045640867202,16,0,3,0,0,0,0,1.804726657837384,4.0,0.8260682449475387,-0.11088915942740103,0.17229775787908638,1.0
1595,18,1,0,3,10.077775935825471,7,0,2,1,0,0,0,2.635208129638253,2.0,0.13620218228310488,0.7967760746529846,-0.8908223715622926,3.0
1596,18,0,1,1,14.175312646913092,1,0,3,0,0,0,1,3.436025388769573,1.0,0.7945600329744964,1.672020146491026,-1.599569124523212,3.0
1597,15,0,2,1,4.978870495937455,5,0,4,0,0,1,1,2.7373779261627598,2.0,-0.7948634699066526,0.9084413861948148,-1.1270712892159325,3.0
1598,17,1,2,2,6.488764572701324,21,1,1,1,0,0,1,1.1466960797952552,4.0,-0.5012546265448361,-0.830076159897741,0.7629200520131858,0.0
1599,18,1,0,1,6.684306745202293,4,0,0,0,0,0,0,2.4052675257641485,3.0,-0.46453758564251535,0.5454651193496758,-1.2451957480427522,2.0
1600,16,1,2,0,0.514848194944324,15,1,2,0,0,1,0,1.5252820489261911,4.0,-1.8473454245669971,-0.4163049513172138,0.0541732990522665,1.0
1601,15,1,1,2,6.82095745661247,7,0,1,1,1,0,0,2.446157080635824,3.0,-0.4390377611780176,0.5901548910715685,-0.8908223715622926,2.0
1602,18,1,0,2,16.06609147036067,18,1,1,1,0,1,0,1.9529530122549463,4.0,1.080584778485444,0.05111314074138422,0.40854667553272617,2.0
1603,18,1,0,2,17.94596991499477,15,0,3,1,0,0,0,2.293087191388992,3.0,1.3560628081680124,0.42285890486177813,0.0541732990522665,2.0
1604,16,0,2,4,10.364366312718548,12,0,0,0,0,1,0,1.4716720294797634,4.0,0.18429704159222,-0.4748974094299499,-0.30020007742819316,1.0
1605,17,0,0,2,9.110033904384403,25,1,3,0,0,0,1,1.106713497753671,4.0,-0.028924507977985067,-0.8737746660296327,1.2354178873204653,0.0
1606,17,0,0,3,0.6164923739874051,19,0,2,0,1,0,1,1.2058569757056352,4.0,-1.8173235344584253,-0.7654169347876881,0.526671134359546,1.0
1607,17,1,0,1,17.584086751707652,6,0,2,0,0,0,0,2.5590703550177483,2.0,1.303665547649622,0.7135621639640167,-1.0089468303891125,2.0
1608,18,1,2,2,0.2602042685174544,15,0,3,1,1,1,0,2.4576510224957078,3.0,-1.9252464296459983,0.6027170634775763,0.0541732990522665,2.0
1609,18,1,1,3,18.89500160420424,22,1,2,0,0,0,0,1.2267412857712765,4.0,1.492130412766744,-0.7425916667618617,0.8810445108400057,1.0
1610,18,1,2,2,9.784324973761812,15,0,1,0,0,0,1,1.5904330983565391,4.0,0.08658442657763007,-0.3450988563714148,0.0541732990522665,1.0
1611,15,1,0,2,6.838689871494532,28,0,1,1,0,0,0,0.3106695325979863,4.0,-0.4357382001876197,-1.743801820764955,1.589791263800925,0.0
1612,16,1,1,1,18.484368696853203,11,1,3,1,0,0,0,2.7718106588704914,2.0,1.4334897678110623,0.9460742479194946,-0.41832453625501304,3.0
1613,18,0,1,0,0.4878198622019347,13,0,1,1,0,0,0,1.5826829916643974,4.0,-1.8554248234127553,-0.3535692469144051,-0.18207561860137328,1.0
1614,16,0,2,2,11.628497897381742,23,1,0,1,0,0,1,1.1055870981431069,4.0,0.39244430243888107,-0.8750057516117996,0.9991689696668256,0.0
1615,16,1,3,1,10.978650489986752,17,0,4,0,0,0,0,2.3002961351673665,3.0,0.2862300100145481,0.43073783758243434,0.2904222167059063,2.0
1616,17,0,0,3,4.3864080242276415,26,1,4,1,1,0,0,0.9918836980476614,4.0,-0.9157491898378771,-0.9992765833734917,1.3535423461472853,0.0
1617,15,1,1,1,8.577748627004212,27,0,2,0,1,1,1,0.1651106215518772,4.0,-0.12167550538649755,-1.9028887691837535,1.471666804974105,0.0
1618,18,0,0,4,13.045280118875404,17,0,0,0,0,0,0,0.9893299205987556,4.0,0.6187415579465493,-1.0020677052523745,0.2904222167059063,0.0
1619,17,1,1,4,14.54262393763855,15,0,3,1,0,1,0,2.230253521333785,3.0,0.8508903948585774,0.35418556322163575,0.0541732990522665,2.0
1620,17,1,0,1,0.0143371741315956,19,0,3,1,0,0,0,1.3835280778946648,4.0,-2.0048971537641,-0.5712333340289302,0.526671134359546,1.0
1621,18,0,0,1,18.737068601820305,15,0,1,1,1,0,0,2.1314052629810774,3.0,1.4696182060108485,0.24615048886700663,0.0541732990522665,2.0
1622,16,0,0,3,3.290507447856248,12,0,1,1,0,1,0,1.86827692299816,4.0,-1.1500658327187885,-0.041432623355688085,-0.30020007742819316,1.0
1623,17,1,1,4,4.671608684447184,25,0,3,1,0,1,0,1.2474819436382791,4.0,-0.8571048566908399,-0.7199234017649178,1.2354178873204653,1.0
1624,16,1,0,2,5.269468913876965,28,0,4,0,0,0,0,0.2999075475985059,4.0,-0.7368374840020138,-1.7555640092849962,1.589791263800925,0.0
1625,15,0,2,1,0.7564027310407062,8,0,3,1,0,0,1,2.7051956947945466,2.0,-1.7768696250229712,0.873268184191023,-0.7726979127354727,3.0
1626,16,0,0,2,2.4610424718064983,25,0,1,1,1,1,0,0.8979380920800135,4.0,-1.3390591737021833,-1.101953359830095,1.2354178873204653,0.0
1627,15,1,0,2,19.72699845888324,27,0,2,1,1,0,0,1.3917317913625924,4.0,1.6098916630719726,-0.5622671791440439,1.471666804974105,1.0
1628,16,0,2,1,6.304334747545721,8,0,3,0,0,0,0,2.150546165993222,3.0,-0.5361380737829562,0.26707032007691245,-0.7726979127354727,2.0
1629,17,1,0,2,2.306021806780987,12,0,1,0,0,0,0,1.448741241526555,4.0,-1.375759952799574,-0.49995935207638037,-0.30020007742819316,1.0
1630,17,1,0,0,2.1398252234924664,28,0,1,1,0,1,0,0.0,4.0,-1.4156599984593243,-2.083344536168013,1.589791263800925,0.0
1631,15,1,1,0,14.389199353399436,3,1,1,0,0,0,0,3.091715028356484,1.0,0.8274083920797414,1.295710072766006,-1.3633202068695722,3.0
1632,18,1,0,1,17.091373280652817,8,0,2,0,0,0,0,2.576927695452172,2.0,1.2318517012510795,0.7330791401228185,-0.7726979127354727,2.0
1633,15,0,0,1,5.139045990169397,14,0,2,0,0,0,0,1.9558725265628367,4.0,-0.7627823599871811,0.05430399054074948,-0.06395115977455339,2.0
1634,15,0,0,1,0.4181902467046994,13,0,3,0,1,0,0,1.8787083443226635,4.0,-1.8764357658134687,-0.03003172062661799,-0.18207561860137328,1.0
1635,16,0,3,2,4.461800368907117,18,1,3,1,1,0,0,1.6304001316060543,4.0,-0.9001617773513135,-0.30141734411412735,0.40854667553272617,1.0
1636,16,0,1,1,1.130313815935147,11,0,4,0,0,1,0,2.372748110360667,3.0,-1.6730195712591494,0.509923395907788,-0.41832453625501304,2.0
1637,15,0,1,1,2.0678987326008302,20,1,3,1,0,0,0,1.279370611476852,4.0,-1.4331149243388936,-0.6850710466660793,0.6447955931863659,1.0
1638,17,0,1,1,8.630162396952848,25,0,1,0,0,0,1,0.155004788411154,4.0,-0.11247787318063143,-1.913933824028097,1.2354178873204653,0.0
1639,16,0,0,4,4.598367417232652,24,1,2,0,1,1,1,1.2783470336697191,4.0,-0.8720826575138797,-0.6861897543332065,1.1172934284936455,1.0
1640,18,1,0,2,10.318917570508468,5,0,2,0,1,0,0,2.6559935659147995,2.0,0.17669338574997012,0.8194932797009236,-1.1270712892159325,3.0
1641,16,0,2,2,5.069875065143807,2,0,0,1,0,1,0,2.6823160526270176,2.0,-0.776606574760406,0.8482621407465701,-1.481444665696392,3.0
1642,16,0,0,2,18.810746022058957,25,0,4,0,1,0,0,1.6448199394832874,4.0,1.4801267981465287,-0.2856573798804867,1.2354178873204653,1.0
1643,18,1,0,4,18.11887935852529,24,1,0,1,1,0,0,1.3962784383778892,4.0,1.3809968852979233,-0.5572979732465645,1.1172934284936455,1.0
1644,15,0,0,1,11.33612210020932,21,1,2,1,0,0,0,1.6094867987939343,4.0,0.34485599820810203,-0.3242743322190534,0.7629200520131858,1.0
1645,18,0,0,2,7.088479839747723,19,0,2,1,0,1,0,1.187367524649196,4.0,-0.3894832368923449,-0.7856247690272277,0.526671134359546,1.0
1646,15,1,3,2,7.622937640694712,15,0,2,1,0,1,0,2.0197970227132727,3.0,-0.29186607454256863,0.12416953809599769,0.0541732990522665,2.0
1647,15,0,0,2,8.237045662889939,29,0,3,0,0,0,1,0.2416256282208843,4.0,-0.18181956192163443,-1.8192625670382838,1.7079157226277448,0.0
1648,15,0,1,0,14.55158644269888,19,0,2,0,0,0,0,1.2477251942052905,4.0,0.8522600658574149,-0.7196575438375064,0.526671134359546,1.0
1649,18,0,0,2,9.03277991037676,23,0,1,0,0,1,0,0.8526823634027514,4.0,-0.04229747467826746,-1.1514150913173147,0.9991689696668256,0.0
1650,15,1,3,0,17.13459893011795,22,0,1,0,0,0,0,0.9657009889491656,4.0,1.2381741834048037,-1.0278926760735625,0.8810445108400057,0.0
1651,17,0,0,2,18.88189571860729,16,1,4,1,1,0,0,2.423800751639832,3.0,1.4902642202108536,0.5657207967776613,0.17229775787908638,2.0
1652,18,0,0,2,6.718923067578677,15,0,1,1,0,0,0,1.7419681672894356,4.0,-0.4580657532433934,-0.17948033448421655,0.0541732990522665,1.0
1653,17,1,2,1,11.213889627513602,5,0,1,0,0,1,0,2.8459257757426046,2.0,0.32486520877451863,1.02707751793676,-1.1270712892159325,3.0
1654,15,0,2,3,1.9011307366512888,7,0,2,0,0,0,0,2.039564398044963,3.0,-1.4740453853879396,0.1457740650683897,-0.8908223715622926,2.0
1655,16,1,0,0,4.009380955327179,18,1,1,1,0,0,0,1.5420637396404375,4.0,-0.9946648443834876,-0.39796359422783684,0.40854667553272617,1.0
1656,15,1,0,3,8.269315334203203,29,1,2,0,0,1,0,0.7307796023629439,4.0,-0.176096044769496,-1.2846473209230014,1.7079157226277448,0.0
1657,17,0,0,2,4.1240543180355775,24,0,3,1,0,0,0,0.4999877783931601,4.0,-0.9704875602012047,-1.5368886075023631,1.1172934284936455,0.0
1658,17,1,0,1,17.53120981577435,25,1,3,0,0,0,0,1.122889381075435,4.0,1.2959850515254732,-0.8560954192068614,1.2354178873204653,0.0
1659,18,1,0,1,3.165725121181961,1,1,3,0,1,0,0,2.9594927281039074,2.0,-1.1777769545297467,1.1511992207067097,-1.599569124523212,3.0
1660,16,0,0,4,9.11321643106184,13,0,1,1,1,1,0,2.300205239575968,3.0,-0.028374230537308934,0.4306384942845463,-0.18207561860137328,2.0
1661,18,1,0,0,12.113984809197513,21,0,2,0,1,0,0,1.35272076359225,4.0,0.4707723958910473,-0.6049038361378493,0.7629200520131858,1.0
1662,17,1,0,1,13.837278163216888,11,1,0,1,0,0,0,2.13406203808262,3.0,0.7423727826779012,0.2490541808533087,-0.41832453625501304,2.0
1663,15,0,1,1,7.661387394530134,16,0,0,1,0,0,1,1.2997943203369946,4.0,-0.2849113901044387,-0.6627491874641729,0.17229775787908638,1.0
1664,16,0,3,2,17.381981374494572,27,0,2,1,0,0,0,0.7478339441237737,4.0,1.2742752630347995,-1.2660079729880458,1.471666804974105,0.0
1665,15,0,1,2,11.36638302155851,26,0,1,1,1,1,0,0.5329232037789974,4.0,0.34979629454936295,-1.5008922107043126,1.3535423461472853,0.0
1666,15,1,0,1,8.790155608951036,14,0,3,0,0,0,0,2.0737697903171566,3.0,-0.08449044662104205,0.18315845766203476,-0.06395115977455339,2.0
1667,16,0,0,1,1.3448126810407324,17,1,3,1,1,0,0,1.9913793639901416,4.0,-1.6158315876994669,0.09311078274409981,0.2904222167059063,2.0
1668,18,1,3,1,9.2937893689033,15,0,3,1,0,0,1,1.8999595995373024,4.0,0.0027670823936350743,-0.006805404093547525,0.0541732990522665,2.0
1669,15,1,0,1,16.414716816314606,12,0,3,1,1,0,0,2.6148839418291825,2.0,1.132305206889253,0.7745629858465469,-0.30020007742819316,2.0
1670,17,1,0,2,12.29082036442631,20,1,0,1,1,1,0,1.8102707442887624,4.0,0.4990951049922331,-0.10482981349673233,0.6447955931863659,1.0
1671,15,1,1,2,16.643249074582368,16,0,2,1,0,0,0,1.581931480635446,4.0,1.1660479115573277,-0.3543906023054266,0.17229775787908638,1.0
1672,16,1,1,1,9.880233411986111,7,0,1,0,1,0,0,2.271332803302088,3.0,0.10284311607479958,0.399082695005636,-0.8908223715622926,2.0
1673,16,1,1,1,2.369234101889637,0,1,2,1,0,0,0,3.363670491095614,1.0,-1.360736204466833,1.5929406879310601,-1.7176935833500317,3.0
1674,16,1,0,1,0.2727969167176214,28,0,1,1,1,0,0,0.4812984804652508,4.0,-1.9212938758414582,-1.557314862096278,1.589791263800925,0.0
1675,18,0,0,4,6.064390934371824,24,0,0,1,1,0,0,0.1999273794512188,4.0,-0.5819026290195954,-1.8648361915144427,1.1172934284936455,0.0
1676,15,0,3,4,13.95980942995585,25,0,2,0,1,1,1,1.2680087507224682,4.0,0.7613287371914599,-0.6974888625372192,1.2354178873204653,1.0
1677,18,1,0,3,15.805198078833875,26,0,3,1,0,0,0,0.8825524540001173,4.0,1.0416813184072347,-1.1187689171464823,1.3535423461472853,0.0
1678,18,1,1,1,5.915056692406589,2,1,3,0,0,0,0,3.120136639384952,1.0,-0.6106103213884311,1.326773147744856,-1.481444665696392,3.0
1679,16,0,2,0,9.91307841766494,15,0,2,0,1,0,1,1.8041546917762192,4.0,0.1084016337516258,-0.11151428319767293,0.0541732990522665,1.0
1680,16,1,1,1,8.422378088681633,27,0,2,1,1,1,0,0.6817036435058786,4.0,-0.14902546317560006,-1.338284329328649,1.471666804974105,0.0
1681,18,0,0,1,8.210455687028556,1,0,2,1,0,0,1,2.898261817162794,2.0,-0.1865400123883911,1.0842775963244056,-1.599569124523212,3.0
1682,15,0,0,2,4.62697426400301,14,0,3,0,0,0,1,1.7303180027913696,4.0,-0.8662259183013381,-0.19221324863735445,-0.06395115977455339,1.0
1683,17,0,1,2,2.7274221005891675,0,1,0,1,0,1,0,3.560791672128213,0.0,-1.2770752179045932,1.8083820300914994,-1.7176935833500317,3.0
1684,18,1,2,3,3.9337711646242624,8,1,3,0,1,0,0,2.528774574406828,2.0,-1.010693017257852,0.6804507367575441,-0.7726979127354727,2.0
1685,15,1,3,3,1.106647743266922,15,1,2,0,1,0,0,1.5923878582033109,4.0,-1.679428156962885,-0.3429624239353683,0.0541732990522665,1.0
1686,16,0,0,1,3.962614836471541,3,0,1,0,0,1,1,2.3741309720150148,3.0,-1.0045703189225048,0.5114347787499274,-1.3633202068695722,2.0
1687,16,0,0,2,0.1840179525075891,11,1,0,1,0,0,0,1.8104094800411437,4.0,-1.9494071705954976,-0.10467818384160306,-0.41832453625501304,1.0
1688,15,0,3,1,12.545168012719564,0,0,1,0,0,0,0,2.829826431301572,2.0,0.5396436316959569,1.0094819234090178,-1.7176935833500317,3.0
1689,17,0,2,0,6.327508147753658,0,1,2,0,0,0,1,3.0476020888188065,1.0,-0.531741238942402,1.247497339609401,-1.7176935833500317,3.0
1690,16,0,2,2,19.46289422853817,6,1,3,1,1,0,0,3.625921730346796,0.0,1.5726597424669508,1.8795651829322817,-1.0089468303891125,3.0
1691,16,1,0,0,3.874341015525957,17,0,2,0,0,0,1,0.9273215453238872,4.0,-1.0233408678986111,-1.069839050393598,0.2904222167059063,0.0
1692,16,0,1,2,6.916571406191878,22,0,2,1,0,0,0,1.331958948764275,4.0,-0.42127166154566303,-0.6275952243935119,0.8810445108400057,1.0
1693,15,1,2,1,7.156823172830665,27,0,4,1,1,0,1,0.7795517215186132,4.0,-0.37689954262621256,-1.2313423906467946,1.471666804974105,0.0
1694,18,0,1,2,0.1690299212492108,22,0,1,1,0,0,0,0.8813584466312141,4.0,-1.9542121505302463,-1.120073893855522,0.8810445108400057,0.0
1695,16,1,0,2,16.78415906078918,14,1,1,0,0,0,0,2.398121085937693,3.0,1.186790681479114,0.5376544996089908,-0.06395115977455339,2.0
1696,18,1,0,1,0.6398892028864944,25,0,2,0,1,0,0,0.7588142687845363,4.0,-1.8104906353149284,-1.254007152630335,1.2354178873204653,0.0
1697,17,1,1,3,18.803596694584822,29,0,3,1,0,0,0,1.0288655959633797,4.0,1.4791075833682852,-0.9588576406659342,1.7079157226277448,0.0
1698,16,1,0,1,17.841487021872414,24,0,3,0,1,0,0,1.4444766951837589,4.0,1.340964401457361,-0.5046202392676227,1.1172934284936455,1.0
1699,16,1,0,2,10.710438321719272,12,1,2,0,0,0,0,2.214067459161345,3.0,0.24191260731655678,0.33649519154033947,-0.30020007742819316,2.0
1700,17,1,3,2,10.871911498225842,15,0,4,0,1,1,0,2.5119180875322624,2.0,0.26862771666191765,0.6620276320594969,0.0541732990522665,2.0
1701,16,0,0,2,13.075558459123126,6,0,3,0,0,0,0,2.6901498030104545,2.0,0.6235041957678967,0.8568239487061033,-1.0089468303891125,3.0
1702,18,1,2,4,7.7410002386977395,15,0,0,1,0,0,0,1.6052743861754348,4.0,-0.2705393343361619,-0.3288782404520962,0.0541732990522665,1.0
1703,15,0,0,1,12.94444566795711,12,0,3,1,0,1,1,2.709889487418108,2.0,0.6028594815786951,0.8783982111995139,-0.30020007742819316,3.0
1704,18,1,1,2,0.8953677737697374,13,0,0,0,1,0,0,1.528563501341875,4.0,-1.737595486887567,-0.4127185253990694,-0.18207561860137328,1.0
1705,15,1,3,2,1.0809525469945314,16,1,3,0,1,0,0,1.7785692022870156,4.0,-1.6864096583177304,-0.1394776515506367,0.17229775787908638,1.0
1706,15,0,0,3,9.144608392390888,11,0,1,1,0,0,0,2.1219640588635724,3.0,-0.02294903686840596,0.2358318327183833,-0.41832453625501304,2.0
1707,18,1,0,1,10.9924460221207,28,0,3,0,0,0,0,0.4059048314284253,4.0,0.2885017348662561,-1.6397154892322359,1.589791263800925,0.0
1708,18,0,0,2,17.75635280671638,23,0,2,1,0,0,0,1.123926327741214,4.0,1.3286442211362761,-0.8549621001984529,0.9991689696668256,0.0
1709,18,0,0,2,2.093212678157925,23,0,3,0,0,0,0,0.8703304110318186,4.0,-1.4269585454624036,-1.1321268593383838,0.9991689696668256,0.0
1710,18,0,2,1,16.452958543877788,19,0,2,1,1,0,0,1.8228292080685773,4.0,1.1379603969406338,-0.09110418402341292,0.526671134359546,1.0
1711,17,0,3,2,4.200946745841392,12,0,3,1,0,0,0,2.231182931946249,3.0,-0.9543628402531507,0.35520135192946783,-0.30020007742819316,2.0
1712,16,1,0,1,7.881672970200637,23,0,1,0,1,1,0,0.9669677174911444,4.0,-0.24523593529930413,-1.0265082195894482,0.9991689696668256,0.0
1713,15,1,0,2,6.332048696548258,19,0,4,0,1,0,0,1.69185894616234,4.0,-0.5308801999885465,-0.23424663508004342,0.526671134359546,1.0
1714,18,0,0,3,8.00310545730798,14,0,3,0,0,0,0,2.0697582058612616,3.0,-0.22348574406151048,0.178774042274299,-0.06395115977455339,2.0
1715,18,1,2,2,3.009909961451711,23,1,1,1,1,0,0,1.0578761267920678,4.0,-1.2127167991801038,-0.9271509125214547,0.9991689696668256,0.0
1716,18,1,0,2,10.0714014880711,20,0,4,0,0,0,0,1.3214272070130963,4.0,0.13512840755098834,-0.6391057711864808,0.6447955931863659,1.0
1717,17,0,1,2,16.032851796627344,3,1,2,1,0,0,1,3.5169407207158963,0.0,1.0756377392133718,1.7604556338625756,-1.3633202068695722,3.0
1718,18,1,1,0,8.830680207577938,21,1,3,0,1,0,1,1.0491570024752104,4.0,-0.0774224228024831,-0.9366803798036988,0.7629200520131858,0.0
1719,18,0,1,1,9.812271517963982,1,0,3,1,0,0,0,3.4861413290978023,1.0,0.09132627854434543,1.7267937907609467,-1.599569124523212,3.0
1720,18,0,0,2,16.975351705626284,27,1,0,1,0,0,1,0.586837405483887,4.0,1.2148601026455268,-1.4419673000683058,1.471666804974105,0.0
1721,16,1,2,1,14.121162292760616,17,0,4,0,1,0,0,2.3588158974550537,3.0,0.7862226854260047,0.4946963430262719,0.2904222167059063,2.0
1722,17,1,0,1,9.809088170395697,1,0,2,0,0,0,0,3.152222285699565,1.0,0.0907863192135896,1.361840788218064,-1.599569124523212,3.0
1723,18,1,0,2,5.153912963783593,24,0,1,0,0,0,0,0.5878350833437533,4.0,-0.7598169579783264,-1.4408768994525656,1.1172934284936455,0.0
1724,15,0,2,1,17.698534936899332,14,0,3,1,1,0,1,2.66889332908893,2.0,1.320267968284237,0.8335919284469804,-0.06395115977455339,3.0
1725,15,0,2,1,11.540408033811168,29,0,3,0,0,0,0,0.3043720342532843,4.0,0.37814003737101476,-1.750684599614638,1.7079157226277448,0.0
1726,15,1,0,2,4.422952202213867,25,0,0,0,1,0,0,0.2806703078814149,4.0,-0.9081858925852495,-1.7765891305956625,1.2354178873204653,0.0
1727,17,1,0,1,5.382395052760208,18,0,1,1,0,0,0,0.8730911973563495,4.0,-0.7144981394730483,-1.1291094894745295,0.40854667553272617,0.0
1728,17,1,0,3,16.06266177872492,14,0,3,0,0,0,0,2.330783482945125,3.0,1.0800744677186476,0.4640586359347238,-0.06395115977455339,2.0
1729,15,1,0,3,0.8829112417491092,25,0,0,1,1,1,0,0.318850908518507,4.0,-1.7410813848671673,-1.7348600794472395,1.2354178873204653,0.0
1730,18,0,0,2,19.8418437405764,19,0,4,0,0,0,0,1.7922893205354298,4.0,1.6260393679825282,-0.12448240510094423,0.526671134359546,1.0
1731,17,1,0,1,2.607033594295836,9,0,3,0,1,0,0,2.573219136505813,2.0,-1.3049253733446309,0.7290259130028341,-0.6545734539086528,2.0
1732,15,0,0,2,15.921370507938748,27,0,2,0,1,0,0,1.0844901258226167,4.0,1.0590257742766902,-0.8980634464188146,1.471666804974105,0.0
1733,15,0,2,3,7.895506335433657,23,0,2,1,1,0,1,1.0866966802818123,4.0,-0.24275390543255182,-0.8956518179385622,0.9991689696668256,0.0
1734,18,1,1,2,9.844323665749338,19,0,2,0,0,1,1,1.00411266268769,4.0,0.09676042344745005,-0.985911076219572,0.526671134359546,0.0
1735,16,1,1,1,17.613011549291556,10,1,2,1,0,0,0,2.824604892517854,2.0,1.3078642864616565,1.0037751022657286,-0.536448995081833,3.0
1736,17,1,0,2,8.258223791784264,25,1,3,0,1,1,1,1.364373782117196,4.0,-0.17806265256300072,-0.592167802708648,1.2354178873204653,1.0
1737,18,0,3,3,10.74987507346469,9,0,4,0,0,0,1,2.6072864007904446,2.0,0.2484469702126781,0.7662593401909641,-0.6545734539086528,2.0
1738,15,1,2,2,0.9859932481833988,28,1,2,1,0,1,0,0.5684680837933294,4.0,-1.712428751471717,-1.4620438402902116,1.589791263800925,0.0
1739,15,1,2,2,0.046949477349063,22,0,2,0,0,0,1,0.5737961933285499,4.0,-1.9940370167210677,-1.4562205438619304,0.8810445108400057,0.0
1740,18,0,2,2,4.895997460034518,4,0,1,0,0,0,0,2.258071035198048,3.0,-0.8115585571989128,0.3845883971083321,-1.2451957480427522,2.0
1741,17,1,3,2,13.611661858375346,8,1,3,0,0,0,0,2.840092975101314,2.0,0.7073512372064287,1.020702625131577,-0.7726979127354727,3.0
1742,16,0,1,0,2.425297867182734,19,0,3,1,1,0,0,1.6831172628416484,4.0,-1.3474790350889454,-0.24380075796772965,0.526671134359546,1.0
1743,16,1,0,2,2.2752391760909885,18,1,3,1,0,0,0,1.7209071500753406,4.0,-1.383105909039814,-0.20249873256858258,0.40854667553272617,1.0
1744,15,0,1,0,8.219212160718065,12,0,0,0,0,0,0,1.5377839093207275,4.0,-0.1849850665787973,-0.4026411858669859,-0.30020007742819316,1.0
1745,17,1,2,2,12.95674077216453,17,0,3,0,1,0,0,2.0634635075132985,3.0,0.6047978000779458,0.17189432364905405,0.2904222167059063,2.0
1746,16,1,2,1,14.24143984495861,16,0,2,1,0,0,0,1.878547509948441,4.0,0.8047298440558934,-0.030207502717951487,0.17229775787908638,1.0
1747,17,0,1,2,3.569013481967496,26,0,3,1,1,0,1,0.8632708590471806,4.0,-1.0890350475261719,-1.139842516005286,1.3535423461472853,0.0
1748,17,0,0,1,1.591762947440849,5,0,3,0,0,0,0,2.513286133011632,2.0,-1.5518194970838246,0.6635228217325089,-1.1270712892159325,2.0
1749,15,1,0,2,18.807940678910885,9,0,3,1,1,0,1,2.7721632696203784,2.0,1.479726878403518,0.9464596298090404,-0.6545734539086528,3.0
1750,16,0,3,2,5.213327651242034,1,1,2,0,0,0,0,2.8883859357893624,2.0,-0.7479864209598225,1.0734838646362947,-1.599569124523212,3.0
1751,18,0,1,1,17.066929952174476,23,0,3,0,1,0,0,1.3371610494936967,4.0,1.228274532220653,-0.6219096478495325,0.9991689696668256,1.0
1752,15,0,1,1,17.269829009256366,5,0,0,0,0,0,0,2.3706116146947664,3.0,1.2579260061378728,0.507588337385054,-1.1270712892159325,2.0
1753,16,0,0,1,15.450451835250888,27,0,3,0,0,1,0,0.8544646477713151,4.0,0.9885034571602117,-1.1494671639841711,1.471666804974105,0.0
